[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User		
Date/Time	8/1/2022 12:00:08 PM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	SD Conc	CV Conc	Vial	Excluded	Inj. Vol.	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:02:44 AM	1	2	TN	5.493	5.784	0.6998	0.7378	NPOC:3.588mg/L TN:0.7378mg/L	0.09188	12.45	39	0	50	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:06:23 AM	1	3	TN	5.272	5.784	0.6710	0.7378	NPOC:3.588mg/L TN:0.7378mg/L	0.09188	12.45	39	0	50	
Unknown	NPOC/TN	TEAMER_PL2	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:12:09 AM	1	4	TN	0.000	5.784	-0.01697	0.7378	NPOC:3.588mg/L TN:0.7378mg/L	0.09188	12.45	39	1	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:21:49 AM	1	1	NPOC	2.209	2.505	0.5158	0.5728	NPOC:0.5728mg/L TN:-0.00880mg/L	0.02550	4.45	40	1	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:24:48 AM	1	2	NPOC	2.375	2.505	0.5477	0.5728	NPOC:0.5728mg/L TN:-0.00880mg/L	0.02550	4.45	40	0	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:28:05 AM	1	3	NPOC	2.640	2.505	0.5987	0.5728	NPOC:0.5728mg/L TN:-0.00880mg/L	0.02550	4.45	40	0	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:31:03 AM	1	4	NPOC	2.501	2.505	0.5720	0.5728	NPOC:0.5728mg/L TN:-0.00880mg/L	0.02550	4.45	40	0	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:21:49 AM	1	1	TN	0.000	0.06260	-0.01697	-0.00880	NPOC:0.5728mg/L TN:-0.00880mg/L	0.00796	-90.51	40	0	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:24:48 AM	1	2	TN	0.1219	0.06260	-0.00106	-0.00880	NPOC:0.5728mg/L TN:-0.00880mg/L	0.00796	-90.51	40	0	50	
Unknown	NPOC/TN	TEAMER_PL3	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:28:05 AM	1	3	TN	0.06590	0.06260	-0.00837	-0.00880	NPOC:0.5728mg/L TN:-0.00880mg/L	0.00796	-90.51	40	0	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:41:01 AM	1	1	NPOC	4.547	4.514	0.9655	0.9592	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00766	0.80	41	0	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:44:08 AM	1	2	NPOC	4.526	4.514	0.9615	0.9592	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00766	0.80	41	0	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 3:47:12 AM	1	3	NPOC	4.470	4.514	0.9507	0.9592	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00766	0.80	41	0	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:41:01 AM	1	1	TN	0.03300	0.04367	-0.01266	-0.01127	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00651	-57.75	41	0	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:44:08 AM	1	2	TN	0.1977	0.04367	0.00883	-0.01127	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00651	-57.75	41	1	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:47:12 AM	1	3	TN	0.000	0.04367	-0.01697	-0.01127	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00651	-57.75	41	0	50	
Unknown	NPOC/TN	TEAMER_PL4	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 3:52:58 AM	1	4	TN	0.09800	0.04367	-0.00418	-0.01127	NPOC:0.9592mg/L TN:-0.01127mg/L	0.00651	-57.75	41	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:03:41 AM	1	1	NPOC	0.6389	0.6631	0.2138	0.2185	NPOC:0.2185mg/L TN:-0.00667mg/L	0.01213	5.55	42	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:06:24 AM	1	2	NPOC	0.7347	0.6631	0.2322	0.2185	NPOC:0.2185mg/L TN:-0.00667mg/L	0.01213	5.55	42	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:09:07 AM	1	3	NPOC	0.6158	0.6631	0.2093	0.2185	NPOC:0.2185mg/L TN:-0.00667mg/L	0.01213	5.55	42	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:03:41 AM	1	1	TN	1.189	0.07893	0.1382	-0.00667	NPOC:0.2185mg/L TN:-0.00667mg/L	0.00914	-137.09	42	1	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:06:24 AM	1	2	TN	0.1032	0.07893	-0.00350	-0.00667	NPOC:0.2185mg/L TN:-0.00667mg/L	0.00914	-137.09	42	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:09:07 AM	1	3	TN	0.1336	0.07893	0.00047	-0.00667	NPOC:0.2185mg/L TN:-0.00667mg/L	0.00914	-137.09	42	0	50	
Unknown	NPOC/TN	Blank5	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:14:52 AM	1	4	TN	0.000	0.07893	-0.01697	-0.00667	NPOC:0.2185mg/L TN:-0.00667mg/L	0.00914	-137.09	42	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:24:28 AM	1	1	NPOC	1.018	1.196	0.2867	0.3209	NPOC:0.3209mg/L TN:-0.00854mg/L	0.03037	9.47	43	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:27:11 AM	1	2	NPOC	0.9341	1.196	0.2706	0.3209	NPOC:0.3209mg/L TN:-0.00854mg/L	0.03037	9.47	43	1	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:29:56 AM	1	3	NPOC	1.249	1.196	0.3311	0.3209	NPOC:0.3209mg/L TN:-0.00854mg/L	0.03037	9.47	43	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:32:42 AM	1	4	NPOC	1.320	1.196	0.3448	0.3209	NPOC:0.3209mg/L TN:-0.00854mg/L	0.03037	9.47	43	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:24:28 AM	1	1	TN	0.000	0.06457	-0.01697	-0.00854	NPOC:0.3209mg/L TN:-0.00854mg/L	0.00978	-114.56	43	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:27:11 AM	1	2	TN	0.2341	0.06457	0.01358	-0.00854	NPOC:0.3209mg/L TN:-0.00854mg/L	0.00978	-114.56	43	1	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:29:56 AM	1	3	TN	0.1468	0.06457	0.00219	-0.00854	NPOC:0.3209mg/L TN:-0.00854mg/L	0.00978	-114.56	43	0	50	
Unknown	NPOC/TN	Blank6	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:32:42 AM	1	4	TN	0.04690	0.06457	-0.01085	-0.00854	NPOC:0.3209mg/L TN:-0.00854mg/L	0.00978	-114.56	43	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:43:17 AM	1	1	NPOC	5.146	5.329	1.081	1.116	NPOC:1.116mg/L TN:0.9897mg/L	0.03878	3.48	44	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:46:51 AM	1	2	NPOC	5.545	5.329	1.157	1.116	NPOC:1.116mg/L TN:0.9897mg/L	0.03878	3.48	44	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:50:56 AM	1	3	NPOC	5.720	5.329	1.191	1.116	NPOC:1.116mg/L TN:0.9897mg/L	0.03878	3.48	44	1	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 4:54:23 AM	1	4	NPOC	5.295	5.329	1.109	1.116	NPOC:1.116mg/L TN:0.9897mg/L	0.03878	3.48	44	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:43:17 AM	1	1	TN	7.795	7.715	1.000	0.9897	NPOC:1.116mg/L TN:0.9897mg/L	0.01431	1.45	44	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:46:51 AM	1	2	TN	7.590	7.715	0.9734	0.9897	NPOC:1.116mg/L TN:0.9897mg/L	0.01431	1.45	44	0	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:50:56 AM	1	3	TN	8.239	7.715	1.058	0.9897	NPOC:1.116mg/L TN:0.9897mg/L	0.01431	1.45	44	1	50	
Unknown	NPOC/TN	CKSTD3_1ppmCN	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 4:54:23 AM	1	4	TN	7.760	7.715	0.9956	0.9897	NPOC:1.116mg/L TN:0.9897mg/L	0.01431	1.45	44	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:06:18 AM	1	1	NPOC	66.67	65.51	12.91	12.69	NPOC:12.69mg/L TN:1.437mg/L	0.1990	1.57	45	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:10:40 AM	1	2	NPOC	64.69	65.51	12.53	12.69	NPOC:12.69mg/L TN:1.437mg/L	0.1990	1.57	45	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:14:54 AM	1	3	NPOC	65.16	65.51	12.62	12.69	NPOC:12.69mg/L TN:1.437mg/L	0.1990	1.57	45	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:06:18 AM	1	1	TN	10.94	11.14	1.411	1.437	NPOC:12.69mg/L TN:1.437mg/L	0.06292	4.38	45	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:10:40 AM	1	2	TN	10.79	11.14	1.391	1.437	NPOC:12.69mg/L TN:1.437mg/L	0.06292	4.38	45	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:14:54 AM	1	3	TN	11.69	11.14	1.508	1.437	NPOC:12.69mg/L TN:1.437mg/L	0.06292	4.38	45	0	50	
Unknown	NPOC/TN	TMP_C_C6_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:20:39 AM	1	4	TN	0.000	11.14	-0.01697	1.437	NPOC:12.69mg/L TN:1.437mg/L	0.06292	4.38	45	1	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:32:34 AM	1	1	NPOC	103.9	103.9	20.08	20.08	NPOC:20.08mg/L TN:0.5071mg/L	0.08674	0.43	46	0	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:37:17 AM	1	2	NPOC	104.4	103.9	20.17	20.08	NPOC:20.08mg/L TN:0.5071mg/L	0.08674	0.43	46	0	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:41:54 AM	1	3	NPOC	103.5	103.9	20.00	20.08	NPOC:20.08mg/L TN:0.5071mg/L	0.08674	0.43	46	0	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:32:34 AM	1	1	TN	4.166	4.016	0.5266	0.5071	NPOC:20.08mg/L TN:0.5071mg/L	0.04139	8.16	46	0	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:37:17 AM	1	2	TN	3.652	4.016	0.4596	0.5071	NPOC:20.08mg/L TN:0.5071mg/L	0.04139	8.16	46	0	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:41:54 AM	1	3	TN	4.231	4.016	0.5351	0.5071	NPOC:20.08mg/L TN:0.5071mg/L	0.04139	8.16	46	0	50	
Unknown	NPOC/TN	TMP_C_H3_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:47:38 AM	1	4	TN	0.000	4.016	-0.01697	0.5071	NPOC:20.08mg/L TN:0.5071mg/L	0.04139	8.16	46	1	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 5:59:27 AM	1	1	NPOC	85.24	84.15	16.49	16.28	NPOC:16.28mg/L TN:1.145mg/L	0.1844	1.13	47	0	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:03:45 AM	1	2	NPOC	83.75	84.15	16.20	16.28	NPOC:16.28mg/L TN:1.145mg/L	0.1844	1.13	47	0	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:08:08 AM	1	3	NPOC	83.45	84.15	16.14	16.28	NPOC:16.28mg/L TN:1.145mg/L	0.1844	1.13	47	0	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 5:59:27 AM	1	1	TN	9.331	8.908	1.201	1.145	NPOC:16.28mg/L TN:1.145mg/L	0.04976	4.34	47	0	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:03:45 AM	1	2	TN	8.801	8.908	1.131	1.145	NPOC:16.28mg/L TN:1.145mg/L	0.04976	4.34	47	0	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:08:08 AM	1	3	TN	8.591	8.908	1.104	1.145	NPOC:16.28mg/L TN:1.145mg/L	0.04976	4.34	47	0	50	
Unknown	NPOC/TN	TMP_C_H6_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:13:52 AM	1	4	TN	0.000	8.908	-0.01697	1.145	NPOC:16.28mg/L TN:1.145mg/L	0.04976	4.34	47	1	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:25:11 AM	1	1	NPOC	39.38	38.76	7.666	7.546	NPOC:7.546mg/L TN:0.2268mg/L	0.1243	1.65	48	0	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:29:22 AM	1	2	NPOC	38.81	38.76	7.556	7.546	NPOC:7.546mg/L TN:0.2268mg/L	0.1243	1.65	48	0	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:33:22 AM	1	3	NPOC	38.09	38.76	7.418	7.546	NPOC:7.546mg/L TN:0.2268mg/L	0.1243	1.65	48	0	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:25:11 AM	1	1	TN	1.783	1.868	0.2157	0.2268	NPOC:7.546mg/L TN:0.2268mg/L	0.02100	9.26	48	0	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:29:22 AM	1	2	TN	1.768	1.868	0.2137	0.2268	NPOC:7.546mg/L TN:0.2268mg/L	0.02100	9.26	48	0	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:33:22 AM	1	3	TN	2.054	1.868	0.2511	0.2268	NPOC:7.546mg/L TN:0.2268mg/L	0.02100	9.26	48	0	50	
Unknown	NPOC/TN	TMP_C_B4_20220718	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_TN_0-3ppm.2022_07_29_17_45_44.cal	1.00		7/30/2022 6:39:08 AM	1	4	TN	0.06980	1.868	-0.00786	0.2268	NPOC:7.546mg/L TN:0.2268mg/L	0.02100	9.26	48	1	50	
Unknown	NPOC/TN	TMP_C_D5_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:51:03 AM	1	1	NPOC	47.23	45.44	9.176	8.831	NPOC:8.831mg/L TN:0.4555mg/L	0.1848	2.09	49	1	50	
Unknown	NPOC/TN	TMP_C_D5_20220721	Untitled	C:\TOC-L\Methods\9mL_NPOC_TN_50uL_method.met	C:\TOC-L\CalCurves\20220729_NPOC_0-50ppm.2022_07_29_14_25_21.cal	1.00		7/30/2022 6:55:14 AM	1	2	NPOC	46.47	45.44	9.029	8.831	NPOC:8.831mg/L TN:0.4555mg/L	0.1848	2.09	49	0	50	
